N	Axis1	Axis2	Axis3	Axis4	Axis5	color	text
1087	0.050929222	-0.089555359	-0.085172047	-0.02329364	0.031676888	"#e41a1c"	bukasovii
1110	0.047848047	-0.087116494	-0.086257151	-0.02002729	0.030057644	"#e41a1c"	bukasovii
1099	0.051726493	-0.092545658	-0.08910159	-0.023463686	0.031272272	"#e41a1c"	bukasovii
1119	0.047656361	-0.091110262	-0.091083038	-0.024225845	0.03030032	"#e41a1c"	bukasovii
1051	0.052634246	-0.089539854	-0.090285018	-0.026124243	0.03051282	"#e41a1c"	bukasovii
1097	0.043150912	-0.085794486	-0.085711277	-0.018722879	0.028023616	"#e41a1c"	bukasovii
1039	0.049550621	-0.089222127	-0.086881709	-0.023511161	0.031331193	"#e41a1c"	bukasovii
1062	0.044416091	-0.089156554	-0.085948345	-0.016889962	0.027578694	"#e41a1c"	bukasovii
1073	0.044533955	-0.105716266	-0.090506498	-0.024944889	0.031238483	"#e41a1c"	bukasovii
1570	0.008309778	-0.012317318	-0.002649928	0.184726955	-0.044132049	"#4daf4a"	candolleanum
1607	0.086274837	-0.06959579	-0.09132234	-0.028135933	0.038064246	"#4daf4a"	candolleanum
1561	0.037784864	-0.086924908	-0.080685634	-0.040094246	0.034353648	"#4daf4a"	candolleanum
1609	0.09161463	-0.070095081	-0.096578865	-0.026381127	0.036136743	"#4daf4a"	candolleanum
995	0.081488789	-0.091347415	-0.104216555	-0.034717553	0.042591349	"#e41a1c"	bukasovii
1006	0.078280715	-0.096541268	-0.106307519	-0.035853915	0.041990863	"#e41a1c"	bukasovii
1029	0.07323879	-0.095473624	-0.102810874	-0.036344906	0.04221963	"#e41a1c"	bukasovii
983	0.07563603	-0.093097274	-0.101913407	-0.037534558	0.040699933	"#e41a1c"	bukasovii
948	0.089332634	-0.101518278	-0.116582588	-0.035368384	0.048059361	"#e41a1c"	bukasovii
982	0.085410965	-0.098074139	-0.110348391	-0.036850772	0.045266948	"#e41a1c"	bukasovii
947	0.082753494	-0.08972195	-0.107786867	-0.036527196	0.043601578	"#e41a1c"	bukasovii
971	0.080586182	-0.092999877	-0.107116748	-0.037104584	0.042043868	"#e41a1c"	bukasovii
946	0.079742097	-0.101020507	-0.10799922	-0.036430483	0.041874563	"#e41a1c"	bukasovii
996	0.081385191	-0.097012527	-0.106536118	-0.035803973	0.042858128	"#e41a1c"	bukasovii
1028	0.087297812	-0.097277711	-0.112808353	-0.036585772	0.04647866	"#e41a1c"	bukasovii
994	0.084936563	-0.100176109	-0.111855393	-0.03498925	0.045405078	"#e41a1c"	bukasovii
1027	0.080072802	-0.099517095	-0.106803024	-0.037974882	0.043061973	"#e41a1c"	bukasovii
958	0.081932503	-0.09900367	-0.109193457	-0.037572881	0.042887056	"#e41a1c"	bukasovii
1016	0.087157049	-0.102263628	-0.111427457	-0.03819236	0.047246087	"#e41a1c"	bukasovii
970	0.093859891	-0.097088618	-0.115248109	-0.037755069	0.050017144	"#e41a1c"	bukasovii
993	0.085593796	-0.100195186	-0.109358818	-0.036743103	0.044626228	"#e41a1c"	bukasovii
959	0.079291466	-0.095186072	-0.107280878	-0.034744946	0.043628474	"#e41a1c"	bukasovii
1005	0.084186586	-0.099869184	-0.108674457	-0.029354535	0.03931865	"#e41a1c"	bukasovii
960	0.08985556	-0.096336303	-0.112240095	-0.036077797	0.045676401	"#e41a1c"	bukasovii
1017	0.08906161	-0.099003023	-0.115216817	-0.037533017	0.047048874	"#e41a1c"	bukasovii
2540	0.096512782	-0.059092123	-0.104522831	-0.066822651	-0.015824044	"#000000"	tarapata
2553	0.095924618	-0.072331972	-0.10717171	-0.054098402	0.005409729	"#000000"	tarapata
2575	0.101023765	-0.062789785	-0.108949514	-0.066448572	-0.005918624	"#000000"	tarapata
2552	0.099602191	-0.075480485	-0.111272808	-0.060314016	0.005938599	"#000000"	tarapata
2565	0.105972745	-0.066908308	-0.108277728	-0.076938384	-0.013309973	"#000000"	tarapata
2601	0.084769444	-0.095147042	-0.107997779	-0.037978784	0.043373113	"#000000"	tarapata
2541	0.084944598	-0.092877526	-0.107239378	-0.033999343	0.039083476	"#000000"	tarapata
2612	0.086274051	-0.09452644	-0.108456037	-0.035799774	0.042721279	"#000000"	tarapata
2600	0.089362838	-0.095275258	-0.10984046	-0.038189219	0.043953334	"#000000"	tarapata
2623	0.091522994	-0.092458389	-0.111039976	-0.031019089	0.043621117	"#000000"	tarapata
2566	0.086908188	-0.086470446	-0.107602823	-0.034278828	0.039515725	"#000000"	tarapata
2588	0.085076347	-0.091590978	-0.105996038	-0.034578795	0.041324422	"#000000"	tarapata
2542	0.081965373	-0.094052861	-0.11021741	-0.035677937	0.042140264	"#000000"	tarapata
2587	0.086099771	-0.091430183	-0.107140971	-0.035996484	0.040859176	"#000000"	tarapata
2621	0.089016496	-0.095068517	-0.112135294	-0.040638068	0.044860862	"#000000"	tarapata
2599	0.088622638	-0.091570888	-0.108410307	-0.036929433	0.040980478	"#000000"	tarapata
2610	0.086901774	-0.09337088	-0.109664329	-0.036274445	0.041629689	"#000000"	tarapata
2554	0.089136737	-0.092764432	-0.107393376	-0.035893795	0.04275302	"#000000"	tarapata
2622	0.08748185	-0.092512893	-0.106793528	-0.036187352	0.040992031	"#000000"	tarapata
2589	0.090662242	-0.096640615	-0.110511631	-0.037913915	0.041857478	"#000000"	tarapata
2563	0.090239061	-0.095126206	-0.110431919	-0.036419633	0.045068914	"#000000"	tarapata
2564	0.089449349	-0.094232954	-0.109147943	-0.037385196	0.042407574	"#000000"	tarapata
2611	0.086740057	-0.09617912	-0.112091418	-0.038630504	0.043906328	"#000000"	tarapata
2576	0.087408064	-0.097368688	-0.110059748	-0.036813339	0.043813002	"#000000"	tarapata
2577	0.086712244	-0.094378165	-0.110387732	-0.035406224	0.040153789	"#000000"	tarapata
1092	0.082737788	-0.089685381	-0.111197549	-0.042085821	0.039913902	"#e41a1c"	bukasovii
1034	0.076492093	-0.091177361	-0.110664687	-0.037512137	0.038488874	"#e41a1c"	bukasovii
1068	0.07742159	-0.090151508	-0.111415183	-0.035027454	0.038749445	"#e41a1c"	bukasovii
1094	0.081077018	-0.091945371	-0.11137115	-0.036957429	0.038104851	"#e41a1c"	bukasovii
1079	0.084372881	-0.08859092	-0.112857505	-0.037356781	0.039673844	"#e41a1c"	bukasovii
1046	0.081721529	-0.092581858	-0.11441751	-0.03963396	0.042164892	"#e41a1c"	bukasovii
1058	0.083970859	-0.090119787	-0.11445989	-0.036220897	0.03890973	"#e41a1c"	bukasovii
1056	0.082530214	-0.092197031	-0.11430586	-0.036377064	0.040484932	"#e41a1c"	bukasovii
1125	0.080203811	-0.093281229	-0.113073166	-0.036074198	0.038826576	"#e41a1c"	bukasovii
1070	0.075999686	-0.094196249	-0.111244174	-0.039859238	0.041607504	"#e41a1c"	bukasovii
1082	0.078419045	-0.093032996	-0.112899248	-0.037862218	0.037825452	"#e41a1c"	bukasovii
1106	0.08224386	-0.091442748	-0.110389492	-0.038580795	0.039910862	"#e41a1c"	bukasovii
1115	0.077318999	-0.091423907	-0.110127781	-0.037768018	0.037532952	"#e41a1c"	bukasovii
1080	0.078741647	-0.091402687	-0.111385533	-0.036507523	0.038712784	"#e41a1c"	bukasovii
1059	0.081295649	-0.094916968	-0.111917473	-0.037682676	0.042279267	"#e41a1c"	bukasovii
1103	0.083728543	-0.093651911	-0.111843296	-0.039639853	0.042795159	"#e41a1c"	bukasovii
1114	0.08125681	-0.090430974	-0.111598705	-0.034109434	0.037130737	"#e41a1c"	bukasovii
1071	0.078371148	-0.104787984	-0.112797181	-0.04033756	0.041055435	"#e41a1c"	bukasovii
1104	0.083630498	-0.092049219	-0.114637551	-0.034891944	0.040855533	"#e41a1c"	bukasovii
1044	0.079040191	-0.094379165	-0.110586193	-0.036618919	0.039250968	"#e41a1c"	bukasovii
1047	0.07883759	-0.095175577	-0.113725603	-0.038592533	0.042119578	"#e41a1c"	bukasovii
1126	0.080146248	-0.092248524	-0.112376241	-0.03738401	0.04166602	"#e41a1c"	bukasovii
1091	0.080505269	-0.093485317	-0.111000108	-0.038872056	0.042107209	"#e41a1c"	bukasovii
1035	0.081479585	-0.093902804	-0.111153098	-0.03867634	0.038631031	"#e41a1c"	bukasovii
1117	0.077052943	-0.094605206	-0.108781951	-0.037430475	0.037989665	"#e41a1c"	bukasovii
1137	0.04639365	-0.084069137	-0.094117939	0.038036529	0.009286614	"#e41a1c"	bukasovii
1159	0.081847414	-0.090669874	-0.109008849	-0.034793445	0.029751051	"#e41a1c"	bukasovii
1195	0.081138264	-0.089527096	-0.111871652	-0.033162387	0.028911736	"#e41a1c"	bukasovii
1136	0.083662159	-0.090003786	-0.109100438	-0.03642941	0.030540628	"#e41a1c"	bukasovii
1185	0.076898725	-0.088507297	-0.106193057	-0.032620392	0.032293099	"#e41a1c"	bukasovii
1148	0.088492714	-0.090017554	-0.1087939	-0.032504414	0.031206827	"#e41a1c"	bukasovii
1149	0.077035854	-0.085797662	-0.104364435	-0.031980381	0.026055717	"#e41a1c"	bukasovii
1208	0.077675585	-0.08475911	-0.104922708	-0.032004294	0.028553516	"#e41a1c"	bukasovii
1184	0.084647757	-0.086864518	-0.108705939	-0.031000891	0.030167264	"#e41a1c"	bukasovii
1138	0.083555959	-0.084917777	-0.109280803	-0.032397076	0.030560374	"#e41a1c"	bukasovii
1183	0.088470491	-0.099843394	-0.115100096	-0.030097736	0.029375861	"#e41a1c"	bukasovii
1206	0.087596686	-0.084230168	-0.109199816	-0.030708491	0.032264258	"#e41a1c"	bukasovii
1207	0.086134691	-0.088159206	-0.110180234	-0.026427295	0.029509444	"#e41a1c"	bukasovii
1072	0.087557094	-0.088226515	-0.105399526	-0.034543895	0.032322911	"#e41a1c"	bukasovii
1143	0.087678969	-0.087845098	-0.106005818	-0.037483438	0.031607943	"#e41a1c"	bukasovii
1210	0.087854971	-0.08511323	-0.104516995	-0.036562574	0.032220016	"#e41a1c"	bukasovii
1187	0.082789131	-0.088396342	-0.104910532	-0.037320361	0.034520779	"#e41a1c"	bukasovii
1163	0.081362073	-0.08995025	-0.104650424	-0.036889233	0.032008586	"#e41a1c"	bukasovii
1060	0.0844019	-0.087891382	-0.104132676	-0.034953525	0.031609877	"#e41a1c"	bukasovii
1036	0.088040728	-0.087157255	-0.102731807	-0.037622054	0.034183734	"#e41a1c"	bukasovii
1118	0.087949236	-0.087216982	-0.105533525	-0.037218349	0.034242116	"#e41a1c"	bukasovii
1107	0.092161033	-0.082426296	-0.102063188	-0.035761618	0.032881199	"#e41a1c"	bukasovii
1175	0.089955543	-0.08617053	-0.105514823	-0.03877862	0.032949056	"#e41a1c"	bukasovii
1096	0.091036395	-0.086975749	-0.104907096	-0.035979649	0.032889814	"#e41a1c"	bukasovii
1191	0.088689312	-0.086841485	-0.106794108	-0.040366239	0.031197255	"#e41a1c"	bukasovii
1127	0.086243706	-0.086051267	-0.10465306	-0.038179238	0.031800623	"#e41a1c"	bukasovii
1202	0.087326525	-0.086643703	-0.108349123	-0.038997663	0.032463698	"#e41a1c"	bukasovii
1139	0.084399475	-0.08769034	-0.104612292	-0.038070366	0.031191306	"#e41a1c"	bukasovii
1151	0.083685668	-0.085064404	-0.103858991	-0.039526866	0.030712118	"#e41a1c"	bukasovii
1048	0.088435337	-0.086535733	-0.10421453	-0.039771685	0.030192615	"#e41a1c"	bukasovii
1199	0.093742693	-0.083591497	-0.106502661	-0.040451051	0.033594869	"#e41a1c"	bukasovii
1155	0.090361155	-0.086985353	-0.108446523	-0.038094934	0.033500331	"#e41a1c"	bukasovii
1179	0.093027866	-0.083755955	-0.106355225	-0.038847502	0.034258397	"#e41a1c"	bukasovii
1083	0.088097337	-0.085168502	-0.101713641	-0.037928039	0.034014676	"#e41a1c"	bukasovii
1167	0.093250205	-0.085322392	-0.106872999	-0.035433192	0.03293449	"#e41a1c"	bukasovii
1084	0.097772773	-0.084873575	-0.112324661	-0.035460531	0.032484298	"#e41a1c"	bukasovii
1095	0.092574785	-0.085166382	-0.107566852	-0.037020123	0.033368279	"#e41a1c"	bukasovii
1131	0.089865353	-0.086419767	-0.106823982	-0.040243143	0.034685236	"#e41a1c"	bukasovii
1166	0.082599694	-0.086159579	-0.103788301	-0.027246712	0.034234043	"#e41a1c"	bukasovii
1190	0.079816438	-0.083022615	-0.099749451	-0.025210445	0.028952992	"#e41a1c"	bukasovii
1245	0.083831123	-0.084240023	-0.102029594	-0.030978045	0.032734004	"#e41a1c"	bukasovii
1154	0.076251221	-0.088256185	-0.101116485	-0.031557186	0.032738512	"#e41a1c"	bukasovii
1285	0.082451781	-0.087679542	-0.104681966	-0.028033538	0.037328297	"#e41a1c"	bukasovii
1225	0.084561138	-0.086965103	-0.108055894	-0.024080405	0.037479635	"#e41a1c"	bukasovii
1274	0.087224005	-0.092630116	-0.112167099	-0.027127967	0.041856578	"#e41a1c"	bukasovii
1226	0.087425936	-0.086615485	-0.111793977	-0.027772904	0.036459025	"#e41a1c"	bukasovii
1249	0.080632634	-0.085328944	-0.108078485	-0.029254307	0.032618057	"#e41a1c"	bukasovii
1250	0.079579925	-0.086853731	-0.104328071	-0.02667091	0.033113342	"#e41a1c"	bukasovii
1273	0.078117575	-0.084312195	-0.098671782	-0.029278703	0.032438093	"#e41a1c"	bukasovii
1237	0.078328292	-0.085098949	-0.103110095	-0.025966325	0.034974228	"#e41a1c"	bukasovii
1262	0.087693166	-0.085764601	-0.108871026	-0.024329072	0.036782784	"#e41a1c"	bukasovii
1293	0.077015368	-0.086055344	-0.10415529	-0.028138363	0.034751761	"#e41a1c"	bukasovii
1221	0.075220993	-0.085953392	-0.103406364	-0.028820025	0.034781533	"#e41a1c"	bukasovii
1269	0.079766435	-0.083112659	-0.102924665	-0.029166407	0.035224311	"#e41a1c"	bukasovii
1281	0.085494042	-0.082484015	-0.104642435	-0.02251975	0.03504858	"#e41a1c"	bukasovii
1296	0.082105489	-0.086885544	-0.104412509	-0.027086016	0.03505544	"#e41a1c"	bukasovii
1304	0.089947785	-0.08308831	-0.112060919	-0.024177954	0.042235521	"#e41a1c"	bukasovii
1233	0.078062456	-0.086071017	-0.102394122	-0.028813893	0.034120312	"#e41a1c"	bukasovii
1257	0.077168105	-0.084986654	-0.099085887	-0.030323355	0.033146582	"#e41a1c"	bukasovii
1178	0.078330801	-0.085017682	-0.101557525	-0.028211623	0.032845352	"#e41a1c"	bukasovii
1238	0.085917299	-0.084981381	-0.109567138	-0.023109025	0.037789259	"#e41a1c"	bukasovii
1261	0.080794337	-0.08739402	-0.105412271	-0.027966986	0.036295	"#e41a1c"	bukasovii
1307	0.082939297	-0.085504206	-0.103470002	-0.026828539	0.037280414	"#e41a1c"	bukasovii
1740	0.075698343	-0.087426745	-0.096980063	-0.035578796	0.031265365	"#d63ded"	marina
1844	0.080412252	-0.088906731	-0.102680825	-0.037157286	0.036179549	"#d63ded"	marina
1741	0.074485739	-0.087307296	-0.095827669	-0.049463417	0.030495421	"#d63ded"	marina
1856	0.08275445	-0.089946212	-0.102914884	-0.045881524	0.033173083	"#d63ded"	marina
1832	0.073228067	-0.092406131	-0.102599326	-0.044906129	0.035493408	"#d63ded"	marina
1752	0.084321198	-0.092085078	-0.106935961	-0.047434798	0.039703779	"#d63ded"	marina
1796	0.081923287	-0.090724214	-0.103525706	-0.046161263	0.036004715	"#d63ded"	marina
1800	0.073968738	-0.08852007	-0.09973211	-0.047371123	0.031605984	"#d63ded"	marina
1808	0.077692957	-0.082811662	-0.098652497	-0.047689646	0.029572343	"#d63ded"	marina
1704	0.0759734	-0.084681483	-0.095604399	-0.047336706	0.030346836	"#d63ded"	marina
1867	0.075522147	-0.086652959	-0.101145711	-0.044542308	0.034125082	"#d63ded"	marina
1764	0.078643118	-0.083848398	-0.093979581	-0.04685149	0.02376393	"#d63ded"	marina
1728	0.110476214	-0.070663858	-0.112225051	-0.054158952	0.043902387	"#d63ded"	marina
1774	0.084041743	-0.079611408	-0.097889077	-0.045141544	0.025235403	"#d63ded"	marina
1692	0.07939983	-0.082268514	-0.097171141	-0.049357322	0.027426982	"#d63ded"	marina
1717	0.075876502	-0.088003244	-0.09976177	-0.045159126	0.029818932	"#d63ded"	marina
1820	0.086961557	-0.086147027	-0.101915531	-0.042250105	0.028539365	"#d63ded"	marina
1753	0.083205025	-0.087261695	-0.103033248	-0.04634607	0.033698883	"#d63ded"	marina
1788	0.082541463	-0.081817037	-0.100596732	-0.049445803	0.028436213	"#d63ded"	marina
1729	0.077467985	-0.088389243	-0.100480793	-0.050733551	0.033874801	"#d63ded"	marina
1775	0.07787386	-0.09343387	-0.10119945	-0.047711121	0.036263593	"#d63ded"	marina
1716	0.073601022	-0.08457278	-0.095064768	-0.045169341	0.026999289	"#d63ded"	marina
1784	0.078373685	-0.082963934	-0.095038374	-0.04671285	0.026701514	"#d63ded"	marina
1693	0.077851276	-0.082280721	-0.095522139	-0.045038454	0.02550193	"#d63ded"	marina
1705	0.076636135	-0.086780711	-0.096370914	-0.050306393	0.027037036	"#d63ded"	marina
1795	0.045948517	-0.081570383	-0.092562002	0.036497483	0.006353606	"#d63ded"	marina
1822	0.035761493	-0.070582457	-0.082280065	0.07507552	-0.004156656	"#d63ded"	marina
1819	0.072629828	-0.098699185	-0.101959446	-0.040811787	0.030804149	"#d63ded"	marina
1843	0.074401801	-0.093775579	-0.102703346	-0.038670844	0.028856439	"#d63ded"	marina
1785	0.080871541	-0.101145172	-0.102832045	-0.044106164	0.036480504	"#d63ded"	marina
1834	0.076888261	-0.098394341	-0.10074599	-0.046230603	0.038355327	"#d63ded"	marina
1797	0.075711949	-0.101960892	-0.103577738	-0.044359462	0.040158183	"#d63ded"	marina
1865	0.073461403	-0.092916872	-0.096378249	-0.042798658	0.030988544	"#d63ded"	marina
1855	0.088154096	-0.091051932	-0.103973857	-0.041715744	0.033648031	"#d63ded"	marina
1866	0.081897141	-0.090455059	-0.103602589	-0.038660511	0.031048814	"#d63ded"	marina
1786	0.081132051	-0.094735572	-0.102207983	-0.044605719	0.034666802	"#d63ded"	marina
1831	0.077202954	-0.096799034	-0.100804184	-0.039457047	0.029803713	"#d63ded"	marina
1868	0.080727792	-0.094541826	-0.103025954	-0.042637882	0.033954864	"#d63ded"	marina
1876	0.086135477	-0.091705357	-0.102502608	-0.043722679	0.034597356	"#d63ded"	marina
1810	0.072012047	-0.097179031	-0.098734256	-0.044019963	0.033118188	"#d63ded"	marina
1877	0.079477832	-0.100961922	-0.104066384	-0.046960042	0.037517331	"#d63ded"	marina
1842	0.077880607	-0.102091547	-0.107031575	-0.040002743	0.038417995	"#d63ded"	marina
1857	0.08538449	-0.08835615	-0.097627764	-0.045225359	0.034989745	"#d63ded"	marina
1821	0.072157873	-0.094355398	-0.104179425	-0.045746536	0.032337693	"#d63ded"	marina
1833	0.076617102	-0.089761371	-0.101842126	-0.044474395	0.032564412	"#d63ded"	marina
1845	0.079273893	-0.088929445	-0.104408158	-0.045943357	0.02985414	"#d63ded"	marina
1798	0.076909213	-0.099629164	-0.100640939	-0.045703916	0.034443433	"#d63ded"	marina
1807	0.077049383	-0.098718536	-0.100254877	-0.046661648	0.035418573	"#d63ded"	marina
1809	0.079054223	-0.095797873	-0.105635714	-0.04219943	0.032799238	"#d63ded"	marina
1854	0.07220662	-0.09052674	-0.100648004	-0.046479912	0.031416907	"#d63ded"	marina
1851	0.082877735	-0.088261261	-0.101829632	-0.042253763	0.035339275	"#d63ded"	marina
1817	0.081858598	-0.09017717	-0.098985852	-0.046605761	0.03562668	"#d63ded"	marina
1873	0.082856651	-0.089104868	-0.104974963	-0.040691768	0.037292718	"#d63ded"	marina
1863	0.08696534	-0.090122341	-0.103502816	-0.043455551	0.037487512	"#d63ded"	marina
1818	0.084546202	-0.089066243	-0.100360679	-0.041140972	0.035995482	"#d63ded"	marina
1829	0.084114201	-0.090648554	-0.103311685	-0.03989429	0.038407533	"#d63ded"	marina
1794	0.089340054	-0.091875323	-0.106360589	-0.042589392	0.038654395	"#d63ded"	marina
1792	0.08131952	-0.092141461	-0.10173128	-0.04290601	0.038775727	"#d63ded"	marina
1852	0.085825931	-0.090590287	-0.107142007	-0.041113109	0.039343031	"#d63ded"	marina
1874	0.090010075	-0.088506913	-0.104061748	-0.043597886	0.038741855	"#d63ded"	marina
1816	0.084374545	-0.091115323	-0.105309838	-0.042755222	0.039456257	"#d63ded"	marina
1841	0.086223692	-0.089700368	-0.10311008	-0.041552423	0.038664125	"#d63ded"	marina
1805	0.083246065	-0.092368846	-0.10231251	-0.043154467	0.034301112	"#d63ded"	marina
1862	0.082054895	-0.093193481	-0.101982746	-0.040902387	0.036003595	"#d63ded"	marina
1806	0.087652325	-0.088524524	-0.103937959	-0.045220868	0.036487411	"#d63ded"	marina
1840	0.082546038	-0.091403206	-0.100739989	-0.042753219	0.034308628	"#d63ded"	marina
1830	0.083043009	-0.092602124	-0.10215033	-0.043902104	0.035855333	"#d63ded"	marina
1793	0.082717198	-0.094778666	-0.107413304	-0.041414386	0.039224087	"#d63ded"	marina
1875	0.080430084	-0.093087686	-0.102917305	-0.04328775	0.036999464	"#d63ded"	marina
1839	0.084701813	-0.090386968	-0.103489783	-0.043729417	0.038086484	"#d63ded"	marina
1853	0.08580357	-0.088588032	-0.104657371	-0.040666498	0.036686986	"#d63ded"	marina
1864	0.087286922	-0.088779726	-0.102807224	-0.045354105	0.038866811	"#d63ded"	marina
1804	0.084573712	-0.090615659	-0.100415094	-0.04232213	0.036989872	"#d63ded"	marina
1827	0.078756534	-0.089331319	-0.104119599	-0.042383016	0.034976911	"#d63ded"	marina
1828	0.085595085	-0.089267619	-0.104830516	-0.04162345	0.035825517	"#d63ded"	marina
1870	0.073278388	-0.087663601	-0.092651509	-0.050698338	0.023356288	"#d63ded"	marina
1826	0.074895471	-0.086067928	-0.095183972	-0.053471503	0.020521865	"#d63ded"	marina
1849	0.067157002	-0.084729028	-0.088157904	-0.054544003	0.021003856	"#d63ded"	marina
1789	0.070449225	-0.078273778	-0.088759462	-0.051551714	0.020151121	"#d63ded"	marina
1838	0.076335683	-0.085190904	-0.090947626	-0.054114118	0.019096314	"#d63ded"	marina
1803	0.074105804	-0.084491833	-0.095019399	-0.053957627	0.02041232	"#d63ded"	marina
1815	0.07523082	-0.087625978	-0.092585627	-0.055963431	0.019386033	"#d63ded"	marina
1813	0.072490115	-0.082486977	-0.08764046	-0.052775836	0.021675566	"#d63ded"	marina
