k21	k22	k31	k32	k33	k41	k42	k43	k44	k51	k52	k53	k54	k55	k61	k62	k63	k64	k65	k66	k71	k72	k73	k74	k75	k76	k77	k81	k82	k83	k84	k85	k86	k87	k88	k91	k92	k93	k94	k95	k96	k97	k98	k99
0.9999	0.0001	0.00551438	0.985412	0.00907342	0.0989011	0.0112793	0.88972	1.00E-04	0.118118	0.0143852	1.00E-04	0.0924612	0.774936	0.118719	0.0119669	0.0104877	0.772384	0.086343	1.00E-04	0.0454651	0.00528956	0.0125599	0.0426256	0.0142248	0.0125942	0.867241	0.0792539	0.0062695	0.0384114	0.820302	0.00820499	0.0105788	0.0143897	0.0225897	0.0388878	1.00E-04	0.0119774	0.00520765	0.811773	0.0249432	0.015034	0.00972768	0.0823495
0.9999	0.0001	1.00E-04	0.9998	1.00E-04	0.086919	1.00E-04	0.912881	1.00E-04	0.0953575	0.00707283	1.00E-04	0.0794971	0.817973	0.0949724	0.00511501	0.00496472	0.816199	0.0786491	1.00E-04	0.0297278	0.000191195	0.00407562	0.0453974	0.00238707	0.00688374	0.911337	0.0479289	0.00192597	0.0259686	0.878813	1.00E-04	0.00848382	0.00726805	0.0295117	0.0311349	1.00E-04	0.00295835	0.00078085	0.871226	0.0325231	0.00919224	1.00E-04	0.0519849
0.9999	0.0001	0.00917392	0.984881	0.00594464	0.114382	0.00893666	0.876582	1.00E-04	0.0920149	0.0205947	1.00E-04	0.104148	0.783142	0.0886812	0.00869325	0.0172767	0.785069	0.10018	1.00E-04	0.0264035	0.00291993	0.00742139	0.0555669	0.0284441	0.0186978	0.860546	0.0584321	0.00321375	0.0281079	0.816221	0.0279681	0.00537295	0.0207056	0.0399783	0.030566	1.00E-04	0.00838435	0.00560235	0.81441	0.0370308	0.0209696	0.0331995	0.0497373
0.9999	0.0001	1.00E-04	0.996134	0.00376564	0.122494	0.000139339	0.877267	1.00E-04	0.087726	0.0120814	1.00E-04	0.115089	0.785003	0.0882819	0.00642398	0.0102874	0.783032	0.111874	1.00E-04	0.0270149	0.00418571	0.0049225	0.0547355	0.0409037	0.00888131	0.859356	0.0591909	0.00229365	0.0238754	0.823855	0.0378567	0.00918336	0.00950701	0.0342381	0.0268043	0.000548974	0.00557295	0.00477453	0.82314	0.0317284	0.0103896	0.0358288	0.0612124
0.9999	0.0001	1.00E-04	0.9998	1.00E-04	0.136961	1.00E-04	0.862839	1.00E-04	0.0412731	1.00E-04	1.00E-04	0.140043	0.818484	0.0395498	1.00E-04	1.00E-04	0.821059	0.139091	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.0506214	0.0614634	1.00E-04	0.887515	1.00E-04	1.00E-04	1.00E-04	0.908826	0.0573976	1.00E-04	1.00E-04	0.0332767	0.0011903	1.00E-04	1.00E-04	1.00E-04	0.902701	0.0308521	1.00E-04	0.0647571	1.00E-04
0.9999	0.0001	1.00E-04	0.9998	1.00E-04	0.172766	1.00E-04	0.827034	1.00E-04	0.0587867	1.00E-04	1.00E-04	0.168448	0.772566	0.0615871	0.000899316	1.00E-04	0.766373	0.17094	1.00E-04	0.00169615	1.00E-04	1.00E-04	0.050686	0.0933948	1.00E-04	0.853923	0.000576346	1.00E-04	0.0181583	0.864875	0.0876045	0.00677639	1.00E-04	0.0218091	0.0193171	1.00E-04	0.00523169	0.00271154	0.845994	0.0279165	1.00E-04	0.0953376	0.00329151
0.9999	0.0001	1.00E-04	0.9998	1.00E-04	0.151306	1.00E-04	0.848494	1.00E-04	0.0573696	1.00E-04	1.00E-04	0.149207	0.793223	0.059011	1.00E-04	1.00E-04	0.788529	0.15216	1.00E-04	1.00E-04	1.00E-04	0.00166537	0.0541614	0.0657544	1.00E-04	0.878119	1.00E-04	1.00E-04	0.0110155	0.892461	0.0661623	0.00388741	0.00124178	0.0250321	0.0184713	1.00E-04	0.00530471	1.00E-04	0.880339	0.0215752	0.00117448	0.0728354	1.00E-04
0.9999	0.0001	1.00E-04	0.9998	1.00E-04	0.171587	1.00E-04	0.828213	1.00E-04	0.0678859	1.00E-04	1.00E-04	0.166823	0.765091	0.0608681	0.0072984	1.00E-04	0.766505	0.165128	1.00E-04	0.00296228	0.00464149	1.00E-04	0.0380892	0.0939023	0.000392188	0.859912	0.00417586	0.00600807	0.0139108	0.857376	0.0889193	0.0066861	0.00215097	0.0207727	0.0203536	0.00766555	0.00797183	0.00518713	0.850843	0.0155001	0.000898389	0.0857567	0.00582355
0.9999	0.0001	1.00E-04	0.9998	1.00E-04	0.143437	1.00E-04	0.856364	1.00E-04	0.0617581	1.00E-04	1.00E-04	0.138023	0.800019	0.0539688	0.00252413	1.00E-04	0.801506	0.141801	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.0550856	0.0645829	1.00E-04	0.879932	0.00554558	0.000507131	0.0134473	0.884068	0.058058	0.00322977	1.00E-04	0.0350438	0.0168923	0.000180448	0.000687874	0.00274342	0.877706	0.0355129	1.00E-04	0.0610168	0.00516029
0.9999	0.0001	1.00E-04	0.9998	1.00E-04	0.144758	1.00E-04	0.855042	1.00E-04	0.0600032	1.00E-04	1.00E-04	0.145455	0.794342	0.0604411	1.00E-04	1.00E-04	0.797935	0.141324	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.0515874	0.0673236	1.00E-04	0.880689	0.00183877	1.00E-04	0.0127157	0.888586	0.0638872	1.00E-04	1.00E-04	0.0326719	0.0185359	1.00E-04	1.00E-04	1.00E-04	0.877856	0.0284522	1.00E-04	0.067622	0.0071336
0.9999	0.0001	1.00E-04	0.9998	1.00E-04	0.146662	1.00E-04	0.853139	1.00E-04	0.0588521	1.00E-04	1.00E-04	0.145275	0.795673	0.0597563	1.00E-04	1.00E-04	0.792904	0.14704	1.00E-04	0.00232742	1.00E-04	1.00E-04	0.0574313	0.0715061	1.00E-04	0.868435	0.00395113	1.00E-04	0.0171293	0.871575	0.0679558	0.00480472	1.00E-04	0.0343841	0.0203011	1.00E-04	0.00385138	1.00E-04	0.86727	0.0337408	1.00E-04	0.0711159	0.00342109
0.9999	0.0001	1.00E-04	0.9998	1.00E-04	0.170712	1.00E-04	0.829088	1.00E-04	0.0678112	0.00352827	1.00E-04	0.167354	0.761206	0.0690962	0.00615444	0.00271307	0.763642	0.158294	1.00E-04	0.0101748	0.000791647	0.0032866	0.0433127	0.0913195	0.0058767	0.845238	0.0052022	0.00525664	0.0205069	0.849228	0.0855839	0.00662582	0.00838674	0.0192101	0.0215299	0.00988072	0.00808712	0.00328329	0.840412	0.0213217	0.00834086	0.0860725	0.00107206
0.9999	0.0001	1.00E-04	0.9998	1.00E-04	0.173851	1.00E-04	0.825949	1.00E-04	0.0713111	0.00910305	1.00E-04	0.163922	0.755564	0.0679569	0.00561651	0.00815153	0.756495	0.161681	1.00E-04	0.0147387	0.000555157	1.00E-04	0.0517198	0.0906629	0.00995302	0.83227	0.00238043	0.0038359	0.0234293	0.835949	0.0865805	0.00350864	0.0121095	0.0322069	0.0278754	0.0117612	0.00469189	0.00345025	0.827644	0.0228895	0.012285	0.0858459	0.00355719
0.9999	0.0001	0.00296257	0.996937	1.00E-04	0.177888	1.00E-04	0.821912	1.00E-04	0.0669418	0.0115745	1.00E-04	0.169065	0.752319	0.0638571	0.0146256	0.00603622	0.750299	0.165082	1.00E-04	0.00792189	0.00761179	1.00E-04	0.0433886	0.0968998	0.00799103	0.836087	0.00605367	0.010682	0.0194609	0.837527	0.0905474	0.00440259	0.00932847	0.0219976	0.0202673	0.0099299	0.00615667	0.0109439	0.82575	0.0208482	0.00933575	0.0896736	0.00709448
0.9999	0.0001	1.00E-04	0.9998	1.00E-04	0.156375	1.00E-04	0.843425	1.00E-04	0.0625051	1.00E-04	1.00E-04	0.155499	0.781796	0.0617337	0.00130074	1.00E-04	0.782763	0.154002	1.00E-04	0.00646297	1.00E-04	1.00E-04	0.042253	0.0777333	1.00E-04	0.873251	1.00E-04	1.00E-04	0.0182477	0.884398	0.077172	0.00263618	1.00E-04	0.0172462	0.0218858	0.000353157	0.00383422	0.00072052	0.882136	0.0158243	1.00E-04	0.0750462	1.00E-04
0.9999	0.0001	1.00E-04	0.9998	1.00E-04	0.154175	1.00E-04	0.845625	1.00E-04	0.0634401	1.00E-04	1.00E-04	0.149623	0.786737	0.05982	1.00E-04	1.00E-04	0.789118	0.150762	1.00E-04	0.00233401	1.00E-04	1.00E-04	0.0435999	0.0764248	1.00E-04	0.877341	1.00E-04	1.00E-04	0.0155051	0.888204	0.0692722	0.00630038	1.00E-04	0.0204186	0.0185757	1.00E-04	0.0043087	1.00E-04	0.884447	0.0198051	1.00E-04	0.0724638	1.00E-04
0.9999	0.0001	1.00E-04	0.9998	1.00E-04	0.158404	1.00E-04	0.841396	1.00E-04	0.0602445	1.00E-04	1.00E-04	0.162526	0.777029	0.0607994	0.00239296	1.00E-04	0.779603	0.157005	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.0599571	0.0859991	1.00E-04	0.853644	0.00242733	1.00E-04	0.0144776	0.863051	0.082409	0.00908061	1.00E-04	0.0283544	0.0153195	0.00338416	0.00851474	0.00245355	0.859365	0.0296259	0.000851679	0.0796818	0.000803469
0.9999	0.0001	1.00E-04	0.9998	1.00E-04	0.147007	1.00E-04	0.852793	1.00E-04	0.0672821	1.00E-04	1.00E-04	0.1435	0.789018	0.0644526	0.00196326	1.00E-04	0.789905	0.143479	1.00E-04	0.0014821	1.00E-04	0.00562197	0.046236	0.0708857	1.00E-04	0.875574	0.00469866	1.00E-04	0.0184612	0.877565	0.0654731	0.0148786	1.00E-04	0.0187232	0.019883	1.00E-04	0.0123403	0.000746299	0.864987	0.0224291	0.00310112	0.0695518	0.00686122
0.9999	0.0001	1.00E-04	0.9998	1.00E-04	0.161272	1.00E-04	0.838528	1.00E-04	0.0699363	1.00E-04	1.00E-04	0.156604	0.77326	0.0669234	0.0021964	1.00E-04	0.776537	0.154143	1.00E-04	0.00126942	1.00E-04	0.00767265	0.0368008	0.0808058	1.00E-04	0.873251	1.00E-04	1.00E-04	0.0161022	0.881317	0.0719582	0.0149382	0.0015283	0.0139565	0.0241908	1.00E-04	0.0124984	0.00193168	0.873811	0.0101938	1.00E-04	0.0770748	1.00E-04
0.9999	0.0001	1.00E-04	0.9998	1.00E-04	0.151862	1.00E-04	0.847938	1.00E-04	0.0574041	1.00E-04	1.00E-04	0.151366	0.79103	0.0612217	1.00E-04	1.00E-04	0.790071	0.148407	1.00E-04	0.0013005	1.00E-04	1.00E-04	0.0452009	0.0745721	1.00E-04	0.878627	0.0031501	1.00E-04	0.0154797	0.884579	0.0731166	0.00287357	1.00E-04	0.0206016	0.0195378	0.000968205	0.00413019	1.00E-04	0.876869	0.0152794	1.00E-04	0.0771306	0.00588494
0.9999	0.0001	1.00E-04	0.9998	1.00E-04	0.130771	1.00E-04	0.869029	1.00E-04	0.0561717	1.00E-04	1.00E-04	0.130318	0.81331	0.0560894	1.00E-04	1.00E-04	0.811706	0.131905	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.0445798	0.0554473	1.00E-04	0.899573	1.00E-04	1.00E-04	0.0141288	0.906217	0.0528323	0.00635509	1.00E-04	0.0201671	0.0204977	1.00E-04	0.00885847	1.00E-04	0.898301	0.0162716	1.00E-04	0.0556709	1.00E-04
0.9999	0.0001	1.00E-04	0.9998	1.00E-04	0.148059	1.00E-04	0.851742	1.00E-04	0.0667649	1.00E-04	1.00E-04	0.143545	0.78949	0.0666383	0.00541712	1.00E-04	0.785475	0.14227	1.00E-04	0.00654198	0.000456437	0.00498177	0.0368685	0.0678232	0.000524831	0.882803	1.00E-04	0.00196691	0.0162266	0.895678	0.0577095	0.0141306	0.00325889	0.0109296	0.0257196	1.00E-04	0.0128557	0.00145203	0.882245	0.0135359	0.00254586	0.0614456	1.00E-04
0.9999	0.0001	1.00E-04	0.9998	1.00E-04	0.138976	1.00E-04	0.860824	1.00E-04	0.0592347	1.00E-04	1.00E-04	0.137308	0.803258	0.0584762	0.00111714	1.00E-04	0.80169	0.138517	1.00E-04	1.00E-04	1.00E-04	0.000809329	0.0470489	0.0622779	1.00E-04	0.889564	1.00E-04	1.00E-04	0.0113637	0.898314	0.0551375	0.0130644	1.00E-04	0.021821	0.0158624	1.00E-04	0.00979408	1.00E-04	0.894865	0.0187258	0.000146497	0.0603068	1.00E-04
0.9999	0.0001	1.00E-04	0.9998	1.00E-04	0.117424	1.00E-04	0.882377	1.00E-04	0.0647705	1.00E-04	1.00E-04	0.116604	0.818426	0.0688487	1.00E-04	1.00E-04	0.815083	0.115768	1.00E-04	0.00275026	1.00E-04	1.00E-04	0.0595621	0.0407431	1.00E-04	0.896645	1.00E-04	1.00E-04	0.0190603	0.913443	0.0365901	0.00492478	1.00E-04	0.0256821	0.0227705	1.00E-04	0.00536607	1.00E-04	0.898241	0.0322026	1.00E-04	0.0410205	1.00E-04
0.9999	0.0001	1.00E-04	0.9998	1.00E-04	0.137672	1.00E-04	0.862128	1.00E-04	0.0601135	1.00E-04	1.00E-04	0.133822	0.805865	0.0589086	1.00E-04	1.00E-04	0.807462	0.13333	1.00E-04	0.00124174	1.00E-04	1.00E-04	0.0550039	0.0559016	1.00E-04	0.887553	1.00E-04	1.00E-04	0.0172958	0.897058	0.0530804	1.00E-04	1.00E-04	0.0321656	0.0179509	1.00E-04	0.00376616	1.00E-04	0.885415	0.0340135	1.00E-04	0.0584544	1.00E-04
0.9999	0.0001	1.00E-04	0.9998	1.00E-04	0.125676	1.00E-04	0.874124	1.00E-04	0.0654157	1.00E-04	1.00E-04	0.12743	0.806955	0.0662881	0.000917093	1.00E-04	0.802779	0.129816	1.00E-04	0.000719439	1.00E-04	0.00111485	0.0525953	0.051561	1.00E-04	0.893809	0.00363528	1.00E-04	0.0204727	0.895552	0.0413554	0.00915471	1.00E-04	0.0296303	0.0247994	0.0016645	0.00835897	1.00E-04	0.889314	0.0284184	0.000367614	0.0468774	1.00E-04
0.9999	0.0001	1.00E-04	0.9998	1.00E-04	0.16045	1.00E-04	0.83935	1.00E-04	0.0694934	1.00E-04	1.00E-04	0.156021	0.774286	0.0685165	0.00508098	1.00E-04	0.772209	0.153994	1.00E-04	0.0114347	1.00E-04	0.000998002	0.045228	0.0794267	1.00E-04	0.862713	0.00817455	0.00234802	0.021041	0.865476	0.0765577	0.00885763	0.000664716	0.01688	0.0261032	0.00571032	0.00137311	0.00431063	0.854868	0.0235714	1.00E-04	0.0745526	0.00941092
0.9999	0.0001	1.00E-04	0.9998	1.00E-04	0.131446	1.00E-04	0.868354	1.00E-04	0.0554831	1.00E-04	1.00E-04	0.133224	0.811093	0.0562553	1.00E-04	1.00E-04	0.809984	0.133461	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.0467854	0.0580105	1.00E-04	0.894804	1.00E-04	1.00E-04	0.0109301	0.904936	0.0572756	1.00E-04	1.00E-04	0.0264589	0.0186809	1.00E-04	1.00E-04	1.00E-04	0.901893	0.0206275	1.00E-04	0.0582986	1.00E-04
0.9999	0.0001	1.00E-04	0.9998	1.00E-04	0.112289	1.00E-04	0.887511	1.00E-04	0.0628163	1.00E-04	1.00E-04	0.109386	0.827598	0.0607455	1.00E-04	1.00E-04	0.826855	0.112099	1.00E-04	1.00E-04	1.00E-04	1.00E-04	0.0567073	0.0319196	1.00E-04	0.910973	0.00432119	1.00E-04	0.00853143	0.922987	0.0298916	0.0055385	1.00E-04	0.0285301	0.0150765	1.00E-04	0.00615749	1.00E-04	0.908852	0.0300676	1.00E-04	0.0299191	0.00962716
0.965315	0.0346848	0.0457989	0.954101	1.00E-04	0.169104	0.0435122	0.787284	1.00E-04	0.0637978	0.0522354	1.00E-04	0.163263	0.720604	0.0641708	0.0573684	0.0139941	0.720382	0.143985	1.00E-04	1.00E-04	0.052877	0.0110868	0.0234133	0.0705458	0.0144584	0.827519	0.0131443	0.0551016	0.00901614	0.817101	0.0687537	0.0148841	0.0193453	0.00265424	0.00657531	0.0371597	0.0112509	0.0456863	0.810989	0.00239381	0.014574	0.0599737	0.0113974
0.958013	0.0419869	0.0502872	0.949613	1.00E-04	0.175556	0.0502052	0.774139	1.00E-04	0.0630363	0.0596463	1.00E-04	0.165596	0.711622	0.057087	0.0618857	0.0166421	0.708713	0.155572	1.00E-04	0.00154668	0.0599088	0.00857249	0.0154104	0.0803483	0.0174328	0.816781	0.00620206	0.0595474	0.0096405	0.815071	0.0762214	0.012173	0.0210449	1.00E-04	0.00297833	0.0391701	0.00975508	0.0536897	0.798129	1.00E-04	0.0174569	0.069015	0.00970595
0.958896	0.0411039	0.0544528	0.945447	1.00E-04	0.164656	0.0503383	0.784906	1.00E-04	0.0589653	0.0637175	1.00E-04	0.151985	0.725233	0.0536519	0.0716051	0.0141892	0.71858	0.141874	1.00E-04	1.00E-04	0.0638991	0.00795833	0.0154727	0.0663029	0.0162256	0.830041	0.00407459	0.0672813	0.0077317	0.827663	0.0599631	0.0127582	0.0197036	0.000824881	0.0037178	0.0335901	0.00946811	0.0601395	0.814249	0.000684063	0.017512	0.0605395	1.00E-04
0.944191	0.0558092	0.0640549	0.935845	1.00E-04	0.163522	0.0614397	0.774939	1.00E-04	0.0715034	0.0707906	1.00E-04	0.150935	0.706671	0.0650263	0.0665857	0.0270165	0.700063	0.141209	1.00E-04	0.00555389	0.0625908	0.0100387	0.0154465	0.0664335	0.0284509	0.811486	0.0130108	0.0620912	0.0161797	0.801136	0.0601788	0.0138205	0.0327949	0.000788124	0.0093568	0.0398188	0.0130414	0.0541032	0.794949	0.00238025	0.0282568	0.0534429	0.00465042
0.948342	0.0516583	0.0662344	0.933666	1.00E-04	0.163466	0.0609225	0.775512	1.00E-04	0.0665097	0.0731259	1.00E-04	0.155316	0.704948	0.0610805	0.0741542	0.021037	0.702061	0.141568	1.00E-04	0.00484548	0.0656335	0.00454761	0.0337108	0.068428	0.0214786	0.801356	0.0139473	0.0721086	0.0103682	0.795883	0.0657414	0.00969073	0.0232412	0.0090191	0.00376082	0.0419337	0.00628488	0.0634831	0.779905	0.0106544	0.0220162	0.062574	0.00938804
0.967215	0.0327848	0.0433211	0.956579	1.00E-04	0.173909	0.0409459	0.785045	1.00E-04	0.0571341	0.0515634	1.00E-04	0.162683	0.72852	0.0505179	0.0621881	0.0104145	0.72462	0.15216	1.00E-04	1.00E-04	0.0550835	0.00597577	0.0184114	0.0740366	0.0126628	0.83373	1.00E-04	0.0583836	0.00220086	0.835616	0.0742392	0.0157657	0.0135944	1.00E-04	1.00E-04	0.0402621	0.00858001	0.050719	0.8227	1.00E-04	0.0127976	0.0646409	1.00E-04
0.97809	0.02191	0.0319804	0.96792	1.00E-04	0.165594	0.0304974	0.803809	1.00E-04	0.0679473	0.0419824	1.00E-04	0.156784	0.733187	0.0619676	0.0550757	0.00645842	0.732869	0.143529	1.00E-04	0.00207529	0.0474083	0.00651959	0.0201305	0.0672082	0.00672591	0.849932	0.00712126	0.0514276	0.0115033	0.843905	0.0656227	0.0103767	0.00994341	1.00E-04	0.00483643	0.0339516	0.00952177	0.0436699	0.832758	1.00E-04	0.00722319	0.0627244	0.005215
0.969022	0.0309777	0.039632	0.960268	1.00E-04	0.155501	0.0396245	0.804774	1.00E-04	0.063278	0.0516774	1.00E-04	0.153092	0.731853	0.060115	0.0556981	0.0159923	0.730027	0.138067	1.00E-04	0.00092191	0.0501613	0.00482709	0.0281228	0.0642544	0.0169849	0.834728	0.0168004	0.0528164	0.00473928	0.829306	0.0621573	0.0110405	0.0196906	0.00345006	0.00240896	0.0409426	0.00764745	0.0427814	0.824353	0.00101254	0.0161097	0.0511449	0.0135999
0.968239	0.0317606	0.0446001	0.9553	1.00E-04	0.162335	0.0404737	0.797091	1.00E-04	0.0657345	0.0504966	1.00E-04	0.153875	0.729794	0.066177	0.056931	0.0151285	0.721721	0.139943	1.00E-04	0.00371903	0.0514489	0.00963385	0.0167815	0.0677813	0.0139869	0.836649	0.0150044	0.0529228	0.0114312	0.826576	0.0648899	0.0138413	0.0152347	1.00E-04	0.0085499	0.0409286	0.00629835	0.0465951	0.812218	1.00E-04	0.0143419	0.059909	0.011059
0.969861	0.0301393	0.0413019	0.95458	0.00411839	0.171079	0.0361424	0.792679	1.00E-04	0.0636999	0.0509742	1.00E-04	0.159403	0.725823	0.0641506	0.0499638	0.0139068	0.720525	0.151354	1.00E-04	1.00E-04	0.044662	0.00729448	0.0174004	0.0739559	0.0154062	0.841181	0.0113574	0.0492222	0.00441981	0.831848	0.0662496	0.0191955	0.0176075	1.00E-04	0.00216135	0.0381615	0.0168113	0.0376624	0.822953	1.00E-04	0.0151457	0.0628904	0.00411468
0.973203	0.0267972	0.0395652	0.960335	1.00E-04	0.164792	0.0363461	0.798762	1.00E-04	0.0588496	0.04873	1.00E-04	0.157488	0.734833	0.0584716	0.0533913	0.015137	0.72738	0.14552	1.00E-04	0.00259948	0.0472823	0.0115728	0.0165153	0.0720703	0.0168597	0.8331	0.00754405	0.0503988	0.0045985	0.833722	0.067009	0.017854	0.0187733	1.00E-04	0.00106301	0.0382071	0.0136746	0.0424439	0.821138	1.00E-04	0.0160231	0.0573692	0.00998146
0.973189	0.0268114	0.042829	0.957071	1.00E-04	0.168145	0.0374084	0.794347	1.00E-04	0.0595239	0.051864	1.00E-04	0.155516	0.732996	0.0573004	0.057938	0.0121426	0.730406	0.142113	1.00E-04	1.00E-04	0.0521052	0.00802278	0.00940644	0.0683057	0.0150969	0.846963	0.00475645	0.0545854	0.00915769	0.838117	0.0602368	0.0166796	0.016367	1.00E-04	0.00294684	0.0397418	0.00875106	0.0490602	0.822638	1.00E-04	0.0138296	0.0572776	0.00565496
0.972759	0.027241	0.0413354	0.958565	1.00E-04	0.162276	0.0384699	0.799154	1.00E-04	0.0600492	0.0534714	1.00E-04	0.150812	0.735568	0.0537851	0.0578945	0.0132369	0.730894	0.14409	1.00E-04	1.00E-04	0.0513651	0.000878674	0.0132998	0.0625353	0.0138113	0.85801	0.00193064	0.0550028	0.00272187	0.85356	0.058129	0.0115905	0.016965	1.00E-04	1.00E-04	0.0366359	0.0110514	0.0478665	0.832246	1.00E-04	0.0140183	0.0538077	0.00417383
0.963064	0.0369361	0.051	0.9489	1.00E-04	0.160162	0.0467249	0.793013	1.00E-04	0.0629491	0.059245	1.00E-04	0.152814	0.724892	0.0535241	0.0629694	0.0166156	0.725722	0.141069	1.00E-04	1.00E-04	0.057316	0.0123516	0.0121066	0.0599865	0.0169292	0.84121	0.0060934	0.062063	0.00407164	0.832861	0.0577482	0.0171142	0.0199488	1.00E-04	0.00299872	0.0388178	0.00722478	0.0537285	0.826812	1.00E-04	0.0180656	0.0521522	1.00E-04
0.959948	0.0400522	0.0517606	0.948139	1.00E-04	0.15509	0.0496046	0.795206	1.00E-04	0.0639107	0.0608664	1.00E-04	0.144795	0.730328	0.0555282	0.0611388	0.0194531	0.728605	0.135175	1.00E-04	1.00E-04	0.0555231	0.00808265	0.0219245	0.0558397	0.0211887	0.837341	0.00322112	0.0597219	0.00656092	0.838637	0.0548648	0.0131729	0.0224481	0.00137346	0.00264546	0.0355546	0.0118175	0.0513614	0.82795	1.00E-04	0.021542	0.0448861	0.00414305
0.96833	0.0316701	0.0455021	0.954398	1.00E-04	0.165508	0.0416487	0.792743	1.00E-04	0.0649097	0.0538533	1.00E-04	0.15603	0.725107	0.059377	0.063721	0.00915623	0.724492	0.143154	1.00E-04	1.00E-04	0.0577773	0.00580951	0.0156991	0.0694294	0.011308	0.839877	0.0094878	0.0620651	0.0124405	0.829801	0.0602465	0.0120696	0.0137898	1.00E-04	0.00751769	0.0370681	0.00657993	0.0540015	0.816503	1.00E-04	0.0108641	0.0609414	0.00642385
0.959084	0.0409159	0.0509988	0.948901	1.00E-04	0.168585	0.046963	0.784352	1.00E-04	0.0601106	0.0573079	1.00E-04	0.161707	0.720775	0.0570996	0.0695691	0.0112602	0.713732	0.148239	1.00E-04	1.00E-04	0.0631097	0.00485753	0.0145191	0.0787995	0.01355	0.825064	0.00890552	0.0654672	0.00899951	0.81766	0.0716577	0.0130122	0.0141978	1.00E-04	0.00567697	0.0375081	0.00742026	0.0602778	0.805039	1.00E-04	0.0128587	0.0616674	0.00945123
0.956842	0.0431582	0.0561551	0.943745	1.00E-04	0.165208	0.0539502	0.780741	1.00E-04	0.0669414	0.0623394	1.00E-04	0.156149	0.71447	0.0616041	0.0541705	0.0261442	0.708425	0.149556	1.00E-04	0.00850685	0.0509714	0.00874432	0.0175941	0.0735816	0.0249578	0.815644	0.0115784	0.0510422	0.0138347	0.811818	0.0674736	0.0164535	0.0276993	1.00E-04	0.012199	0.0419016	0.0106059	0.0443346	0.799874	1.00E-04	0.026212	0.0605991	0.00417405
0.961215	0.0387848	0.0525216	0.946488	0.000990107	0.170448	0.0466628	0.782789	1.00E-04	0.0653771	0.0575712	1.00E-04	0.155581	0.721371	0.0585539	0.0617106	0.0199102	0.714567	0.145159	1.00E-04	1.00E-04	0.0550929	0.00867318	0.0271402	0.0747591	0.0194689	0.814766	0.0075018	0.0574663	0.00672399	0.814862	0.0703529	0.0194352	0.0202974	0.00336015	0.0051851	0.0428205	0.0105078	0.0504924	0.796756	0.00579118	0.0177434	0.0658934	0.00481055
0.958943	0.0410565	0.0531041	0.946283	0.000613	0.171782	0.0496032	0.778514	1.00E-04	0.0666991	0.0594716	1.00E-04	0.158871	0.714858	0.0639941	0.0625279	0.0182972	0.707608	0.147473	1.00E-04	0.00869767	0.0554218	0.00979692	0.0136153	0.0750661	0.0198032	0.817599	0.00749473	0.0579087	0.0143493	0.81827	0.066324	0.0130517	0.0225011	1.00E-04	0.00750895	0.0364345	0.0134481	0.0498067	0.808275	1.00E-04	0.0184234	0.060265	0.00573847
0.958558	0.0414419	0.0516025	0.948297	1.00E-04	0.170887	0.0482345	0.780778	1.00E-04	0.0559949	0.0617371	1.00E-04	0.159045	0.723123	0.0498458	0.0680203	0.0140706	0.71884	0.149123	1.00E-04	1.00E-04	0.0615263	0.00176707	0.0178575	0.0774374	0.016982	0.82433	0.00653106	0.0661955	1.00E-04	0.826246	0.0716641	0.0108417	0.0183216	1.00E-04	1.00E-04	0.0371648	0.0061803	0.0579046	0.811121	1.00E-04	0.0149283	0.0643332	0.00816792
0.96311	0.0368899	0.0515412	0.948359	1.00E-04	0.168317	0.041072	0.790511	1.00E-04	0.0705944	0.0529299	1.00E-04	0.159837	0.716539	0.0635727	0.0646307	0.0100649	0.713498	0.148134	1.00E-04	0.00518451	0.0544785	0.00543491	0.0194374	0.0696762	0.0159746	0.829814	0.00239111	0.0575999	0.0130527	0.831587	0.068251	0.0102638	0.016754	1.00E-04	0.0144205	0.0306158	0.00708851	0.0538925	0.812855	1.00E-04	0.0158084	0.0651195	1.00E-04
0.966955	0.0330448	0.0433623	0.956538	1.00E-04	0.160496	0.0422759	0.797128	1.00E-04	0.0597477	0.054409	1.00E-04	0.150127	0.735617	0.0556142	0.0576427	0.0148378	0.728688	0.143118	1.00E-04	1.00E-04	0.0494274	0.00601722	0.025272	0.0694281	0.0160906	0.833665	0.00868392	0.056947	0.00366218	0.834968	0.0637378	0.0127833	0.0178143	0.00140395	0.00147992	0.038494	0.0076694	0.0466876	0.823268	0.00317681	0.0156866	0.0559209	0.00761665
0.965696	0.0343041	0.0456217	0.954278	1.00E-04	0.176171	0.0450749	0.778655	1.00E-04	0.0621194	0.0563368	1.00E-04	0.163128	0.718316	0.0534935	0.0668917	0.0106705	0.717622	0.151222	1.00E-04	1.00E-04	0.059789	0.00749348	0.0136978	0.0735751	0.0105516	0.834793	1.00E-04	0.0642974	0.00643327	0.830084	0.0714962	0.013483	0.0140064	1.00E-04	0.0019879	0.0444544	0.00929882	0.0574114	0.809757	1.00E-04	0.0110287	0.0650152	0.000946707
